case,city,birth_date,birth_time,pID,promissor,asp,sID,significator,astro_arc,horosa_arc,arc_abs_err,astro_dirJD,horosa_dirJD,date_abs_err_days,astro_date,horosa_date,prom_key,sig_key
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,9,Pluto,8.017110520158894,8.017097280863993,1.3239294901268295e-05,2456940.8443948226,2456940.8224519594,0.02194286324083805,10/10/2014 8:16:0,2014-10-10 07:44:20,D_Neptune_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,9,Pluto,-55.5392881788128,-55.53930146944094,1.3290628146478412e-05,2474298.422129711,2474298.42698079,0.0048510790802538395,4/18/2062 22:8:0,2062-04-18 22:14:51,N_Neptune_0,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,10,North Node,99.61933556647523,99.61936474903678,2.9182561547713703e-05,2490398.2587617743,2490397.6500778426,0.6086839316412807,5/18/2106 18:13:0,2106-05-18 03:36:06,D_Neptune_60,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,10,North Node,36.06293686750354,36.06296462215653,2.7754652990097384e-05,2467184.553901083,2467184.5640315316,0.01013044873252511,10/27/2042 1:18:0,2042-10-27 01:32:12,N_Neptune_0,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,24,Asc,77.77454327359968,77.77499923051948,0.0004559569198079316,2482419.290239308,2482420.2316628145,0.941423506475985,7/12/2084 18:58:0,2084-07-13 17:33:35,N_Neptune_0,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,60.0,24,Asc,19.13219017791036,19.1325986104396,0.000408432529241054,2461000.8313593813,2461000.9804372545,0.14907787321135402,11/21/2025 7:57:0,2025-11-21 11:31:49,D_Neptune_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,90.0,24,Asc,-16.286589736745498,-16.286635575653406,4.583890790854639e-05,2459961.1871983563,2459961.203929558,0.0167312016710639,1/16/2023 16:30:0,2023-01-16 16:53:39,D_Neptune_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,120.0,24,Asc,-51.6198778853377,-51.620178624185456,0.00030073884775561055,2472866.8373725927,2472866.947142272,0.10976967914029956,5/18/2058 8:6:0,2058-05-18 10:43:53,D_Neptune_120,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,60.0,25,MC,94.55419726651044,94.55418017098731,1.7095523134003088e-05,2488547.8639467205,2488547.8577068546,0.006239865906536579,4/24/2101 8:44:0,2101-04-24 08:35:05,D_Neptune_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,90.0,25,MC,63.197144606338014,63.197128730494796,1.5875843217827423e-05,2477095.736870364,2477095.5339310747,0.2029392891563475,12/15/2069 5:41:0,2069-12-15 00:48:51,D_Neptune_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,120.0,25,MC,34.316728563345066,34.316713836085,1.4727260065683367e-05,2466547.187870065,2466547.182494615,0.005375450011342764,1/27/2041 16:31:0,2041-01-27 16:22:47,D_Neptune_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,120.0,25,MC,-85.44580273348954,-85.44581982901263,1.7095523091370524e-05,2485221.299942168,2485221.752001863,0.4520596950314939,3/14/2092 19:12:0,2092-03-15 06:02:52,S_Neptune_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,25,MC,-21.889404034517867,-21.889419702132386,1.566761451954335e-05,2462007.214417043,2462008.1095554247,0.8951383815146983,8/23/2028 17:9:0,2028-08-24 14:37:45,N_Neptune_180,N_MC_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,0,Sun,43.241261936279784,43.2412747476626,1.2811382816835248e-05,2469806.6425511865,2469806.647227341,0.004676154348999262,12/31/2049 3:25:0,2049-12-31 03:32:00,D_Pluto_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,0,Sun,15.077643763453835,15.077655886661915,1.2123208080083714e-05,2459519.999561868,2459519.926343076,0.07321879221126437,11/1/2021 11:59:0,2021-11-01 10:13:56,D_Pluto_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,0,Sun,-12.657185137476489,-12.657172691543593,1.2445932895843725e-05,2458635.454519623,2458635.4499768578,0.004542765207588673,5/31/2019 22:55:0,2019-05-31 22:47:58,D_Pluto_60,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,0,Sun,-73.94640928787396,-73.94639487573099,1.441214297415172e-05,2481021.021334518,2481021.9624689617,0.9411344435065985,9/13/2080 12:31:0,2080-09-14 11:05:57,N_Pluto_0,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,1,Moon,67.06103063332807,67.06104887541255,1.8242084479425102e-05,2478506.858125609,2478506.8647839697,0.006658360827714205,10/26/2073 8:36:0,2073-10-26 08:45:17,N_Pluto_0,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,1,Moon,4.248701857481819,4.24871849880617,1.664132435053034e-05,2455564.358122425,2455564.3641965087,0.006074083503335714,1/2/2011 20:36:0,2011-01-02 20:44:26,S_Pluto_60,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,1,Moon,-23.914916315344158,-23.914900362194487,1.5953149670622224e-05,2462747.526399545,2462747.520576645,0.005822899751365185,9/3/2030 0:38:0,2030-09-03 00:29:38,S_Pluto_90,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,2,Mercury,63.20932166702255,63.20933449233354,1.2825310989228456e-05,2477100.1936745746,2477099.989034146,0.20464042853564024,12/19/2069 16:39:0,2069-12-19 11:44:12,D_Pluto_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,2,Mercury,35.0457034941966,35.045715631332854,1.2137136252476921e-05,2466813.263719826,2466813.2681498807,0.004430054686963558,10/20/2041 18:20:0,2041-10-20 18:26:08,D_Pluto_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,2,Mercury,7.310874593266277,7.310887053127345,1.2459861068236933e-05,2456683.0511709866,2456683.055718836,0.0045478492975234985,1/25/2014 13:14:0,2014-01-25 13:20:14,D_Pluto_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,2,Mercury,-53.978349557131196,-53.97833513106005,1.4426071146544928e-05,2473727.679532797,2473728.6526024123,0.9730696151964366,9/25/2060 4:19:0,2060-09-26 03:39:44,N_Pluto_0,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,3,Venus,38.148896991476136,38.1489097909718,1.2799495664239657e-05,2467947.0782433245,2467946.934018149,0.1442251754924655,11/27/2044 13:53:0,2044-11-27 10:24:59,D_Pluto_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,3,Venus,9.985278818650187,9.985290929971114,1.2111320927488123e-05,2457659.2087132516,2457660.198424814,0.9897115621715784,9/27/2016 17:1:0,2016-09-28 16:45:44,D_Pluto_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,3,Venus,-17.749550082280138,-17.749537648234394,1.2434045743248134e-05,2460495.917274559,2460495.912723698,0.004550860729068518,7/4/2024 10:1:0,2024-07-04 09:54:19,D_Pluto_60,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,3,Venus,-79.03877423267761,-79.03875983242179,1.440025582155613e-05,2482881.7733136043,2482881.7292832783,0.04403032595291734,10/18/2085 6:34:0,2085-10-18 05:30:10,N_Pluto_0,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,4,Mars,49.194825016622104,49.19483793011318,1.291349107646056e-05,2471980.887900528,2471980.8926268658,0.004726337734609842,12/14/2055 9:19:0,2055-12-14 09:25:22,D_Pluto_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,4,Mars,21.031206843796156,21.031219069112495,1.2225316339709025e-05,2461693.97244243,2461694.0081237396,0.03568130964413285,10/15/2027 11:20:0,2027-10-15 12:11:41,D_Pluto_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,4,Mars,-6.703622057134169,-6.703609509093013,1.2548041155469036e-05,2456462.1076173554,2456461.399415263,0.7082020924426615,6/18/2013 14:35:0,2013-06-17 21:35:09,D_Pluto_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,4,Mars,-67.99284620753164,-67.99283169328041,1.4514251233777031e-05,2478846.970810193,2478846.9655124918,0.0052977013401687145,10/1/2074 11:18:0,2074-10-01 11:10:20,N_Pluto_0,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,5,Jupiter,80.2643007736495,80.26431119702227,1.0423372771128925e-05,2483329.0517268265,2483329.0555313574,0.0038045309484004974,1/8/2087 13:14:0,2087-01-08 13:19:57,D_Pluto_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,5,Jupiter,52.100682600823546,52.10069233602155,9.735198005955681e-06,2473042.331093745,2473042.334647092,0.003553347196429968,11/9/2058 19:57:0,2058-11-09 20:01:53,D_Pluto_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,5,Jupiter,24.365853699893222,24.365863757816044,1.0057922821715692e-05,2462912.4843986053,2462912.1222160473,0.3621825580485165,2/14/2031 23:38:0,2031-02-14 14:55:59,D_Pluto_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,5,Jupiter,-36.92337045050425,-36.92335842637135,1.2024132900023687e-05,2467498.6121588782,2467498.60777007,0.004388808272778988,9/6/2043 2:42:0,2043-09-06 02:35:11,N_Pluto_0,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,5,Jupiter,-99.7356992263505,-99.73568880297773,1.0423372771128925e-05,2490440.8478612886,2490440.108357531,0.7395037575624883,6/30/2106 8:21:0,2106-06-29 14:36:02,S_Pluto_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-120.0,6,Saturn,-2.250819827871311,-2.2507708966244593,4.8931246851680044e-05,2454835.1311816173,2454835.1133217122,0.017859905026853085,1/3/2009 15:9:0,2009-01-03 14:43:10,D_Pluto_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-90.0,6,Saturn,-30.41443800069726,-30.414389757625145,4.824307211492851e-05,2465121.851814699,2465121.8342059776,0.017608721274882555,3/4/2037 8:27:0,2037-03-04 08:01:15,D_Pluto_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,-60.0,6,Saturn,-58.149266901627584,-58.14921833583065,4.856579693068852e-05,2475252.0643635383,2475252.0466370224,0.017726515885442495,11/27/2064 13:33:0,2064-11-27 13:07:09,D_Pluto_60,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,180.0,6,Saturn,60.5615089479749,60.561559479981895,5.053200699478566e-05,2476132.532710455,2476132.5511546377,0.018444182816892862,4/27/2067 0:47:0,2067-04-27 01:13:39,N_Pluto_180,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,7,Uranus,79.60725949082934,79.60724465323483,1.4837594505934248e-05,2483089.8389180875,2483089.2262428747,0.6126752127893269,5/14/2086 8:8:0,2086-05-13 17:25:47,N_Pluto_0,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,7,Uranus,16.79493071498308,16.794914276628447,1.643835463482901e-05,2460146.7316554133,2460146.7256554137,0.005999999586492777,7/21/2023 5:34:0,2023-07-21 05:24:56,S_Pluto_60,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,7,Uranus,-11.368687457842896,-11.36870458437221,1.7126529314737127e-05,2458165.152866557,2458165.15911774,0.006251183338463306,2/15/2018 15:40:0,2018-02-15 15:49:07,S_Pluto_90,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,8,Neptune,55.92778150559377,55.927800079130975,1.857353720424726e-05,2474440.222193986,2474440.228973327,0.006779341027140617,9/7/2062 17:20:0,2062-09-07 17:29:43,N_Pluto_0,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,8,Neptune,-6.884547270252483,-6.884530297475408,1.6972777075352496e-05,2456528.3262453564,2456527.4355030227,0.8907423336058855,8/23/2013 19:50:0,2013-08-22 22:27:07,S_Pluto_60,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,8,Neptune,-35.04816544307846,-35.048149158476065,1.628460239544438e-05,2466814.162331168,2466814.156387288,0.005943879950791597,10/21/2041 15:54:0,2041-10-21 15:45:11,S_Pluto_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,10,North Node,91.92251286600441,91.92247527580435,3.759020006555147e-05,2487587.2991405358,2487587.285420113,0.013720422983169556,9/5/2098 19:11:0,2098-09-05 18:51:00,N_Pluto_0,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,10,North Node,29.110184090158157,29.11015189691642,3.219324173642235e-05,2464644.799137352,2464644.8975387155,0.09840136347338557,11/13/2035 7:11:0,2035-11-13 09:32:27,S_Pluto_60,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,10,North Node,0.9465659173321797,0.9465360439533583,2.987337882132124e-05,2454358.0785042704,2454358.0676004873,0.010903783142566681,9/14/2007 13:53:0,2007-09-14 13:37:20,S_Pluto_90,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,0.0,24,Asc,27.18905505684208,27.18963296088654,0.0005779040444622296,2463943.5870401915,2463943.7979751676,0.2109349761158228,12/12/2033 2:5:0,2033-12-12 07:09:05,N_Pluto_0,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,24,Asc,-43.34239044004241,-43.34257972975843,0.00018928971601894773,2469843.5544550596,2469843.623545806,0.06909074634313583,2/6/2050 1:18:0,2050-02-06 02:57:54,D_Pluto_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,24,Asc,83.26819804185013,83.26858967921487,0.00039163736474279176,2484426.4742297195,2484426.6171773574,0.1429476379416883,1/9/2090 23:23:0,2090-01-10 02:48:44,S_Pluto_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,24,Asc,-78.12742089727209,-78.12773693185835,0.0003160345862625036,2482549.090571949,2482549.2059245724,0.11535262363031507,11/19/2084 14:10:0,2084-11-19 16:56:31,D_Pluto_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,60.0,25,MC,40.96179581658379,40.961838865236956,4.304865316839823e-05,2468974.599213314,2468973.6531302556,0.9460830581374466,9/21/2047 2:23:0,2047-09-20 03:40:30,D_Pluto_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,90.0,25,MC,13.226966915653463,13.227008876070784,4.196041732029698e-05,2458843.4248686577,2458843.6671930864,0.24232442863285542,12/25/2019 22:12:0,2019-12-26 04:00:45,D_Pluto_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,120.0,25,MC,-14.936651257172485,-14.936606976892307,4.4280280178554676e-05,2459468.4596533123,2459468.44349101,0.01616230234503746,9/10/2021 23:2:0,2021-09-10 22:38:37,D_Pluto_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,9,Pluto,180.0,25,MC,-77.7489800330187,-77.74893035578026,4.967723843662952e-05,2482409.959656496,2482410.69045466,0.7307981639169157,7/3/2084 11:2:0,2084-07-04 04:34:15,N_Pluto_180,N_MC_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,0,Sun,-43.14419001808241,-43.14420386274253,1.3844660117001695e-05,2469771.2113010446,2469771.2163543454,0.005053300876170397,11/25/2049 17:4:0,2049-11-25 17:11:33,D_North Node_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,0,Sun,-75.0677031229385,-75.06771777197716,1.4649038661218583e-05,2481431.2935843165,2481431.298931216,0.005346899386495352,10/28/2081 19:3:0,2081-10-28 19:10:27,D_North Node_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,120.0,0,Sun,72.55500126803088,72.55498707837108,1.4189659793828469e-05,2480513.7124085436,2480513.1522280495,0.5601804940961301,4/25/2079 5:6:0,2079-04-24 15:39:12,S_North Node_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,0,Sun,14.131077846121599,14.131065436015405,1.2410106194238324e-05,2459174.4253582787,2459174.4208285897,0.004529688972979784,11/20/2020 22:13:0,2020-11-20 22:05:59,N_North Node_180,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,1,Moon,97.86324990311962,97.86323988840104,1.0014718583306603e-05,2489755.668159083,2489756.527743599,0.859584515914321,8/14/2104 4:2:0,2104-08-15 00:39:57,D_North Node_120,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,1,Moon,65.93973679826354,65.93972597916638,1.0819097155945201e-05,2478097.5256126085,2478097.521652819,0.003959789406508207,9/12/2072 0:37:0,2072-09-12 00:31:10,D_North Node_90,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,1,Moon,33.56244118923291,33.56243082951465,1.0359718260133377e-05,2466271.4354197034,2466271.4316280466,0.0037916568107903004,4/26/2040 22:27:0,2040-04-26 22:21:32,D_North Node_60,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,0.0,1,Moon,-24.861482232676394,-24.86149081284117,8.58016477423007e-06,2463093.884441604,2463093.0260911314,0.8583504725247622,8/15/2031 9:14:0,2031-08-14 12:37:34,N_North Node_0,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,2,Mercury,-23.176130287339646,-23.17614411807159,1.3830731944608488e-05,2462477.8694993234,2462477.87454754,0.005048216786235571,12/7/2029 8:52:0,2029-12-07 08:59:20,D_North Node_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,2,Mercury,-55.09964339219573,-55.09965802730622,1.4635110488825376e-05,2474137.9517825954,2474137.957124411,0.005341815762221813,11/9/2061 10:51:0,2061-11-09 10:58:15,D_North Node_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,2,Mercury,-87.47693900122636,-87.47695317695795,1.4175731593013552e-05,2485963.664679892,2485963.6698540337,0.005174141842871904,3/27/2094 3:57:0,2094-03-27 04:04:35,D_North Node_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,120.0,2,Mercury,92.52306099877364,92.52304682304202,1.4175731621435261e-05,2487806.4992089965,2487806.4940348547,0.005174141842871904,4/12/2099 23:59:0,2099-04-12 23:51:24,S_North Node_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,2,Mercury,34.099137576864365,34.09912518068634,1.2396178021845117e-05,2466467.76716,2466467.762635395,0.004524604883044958,11/9/2040 6:25:0,2040-11-09 06:18:11,N_North Node_180,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,3,Venus,-48.23655496288606,-48.23656881943333,1.3856547269597286e-05,2471630.924505898,2471630.9295635372,0.005057639442384243,12/29/2054 10:11:0,2054-12-29 10:18:34,D_North Node_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,3,Venus,-80.16006806774215,-80.16008272866796,1.4660925813814174e-05,2483291.00678917,2483291.012140408,0.005351237952709198,12/1/2086 12:10:0,2086-12-01 12:17:28,D_North Node_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,90.0,3,Venus,99.83993193225785,99.83991727133201,1.4660925842235883e-05,2490478.9970316505,2490478.1517484803,0.8452831702306867,8/7/2106 11:56:0,2106-08-06 15:38:31,S_North Node_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,120.0,3,Venus,67.46263632322723,67.46262212168028,1.420154694642406e-05,2478653.444202422,2478653.4390188577,0.0051835644990205765,3/21/2074 22:40:0,2074-03-21 22:32:11,S_North Node_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,3,Venus,9.03871290131795,9.038700479324604,1.2421993346833915e-05,2457313.7121534254,2457313.746319877,0.034166451543569565,10/18/2015 5:6:0,2015-10-18 05:54:41,N_North Node_180,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,4,Mars,-37.19062693774009,-37.19064068029195,1.3742551857376384e-05,2467596.1607767195,2467596.356433431,0.19565671170130372,12/12/2043 15:52:0,2043-12-12 20:33:15,D_North Node_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,4,Mars,-69.11414004259618,-69.11415458952658,1.4546930401593272e-05,2479256.243059992,2479256.362524211,0.11946421908214688,11/14/2075 17:50:0,2075-11-14 20:42:02,D_North Node_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,120.0,4,Mars,78.5085643483732,78.50855026082166,1.4087551534203158e-05,2482688.2079316005,2482688.2027896442,0.005141956266015768,4/7/2085 16:59:0,2085-04-07 16:52:01,S_North Node_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,4,Mars,20.08464092646392,20.084628618465985,1.2307997934613013e-05,2461348.4758826033,2461348.4713901845,0.0044924188405275345,11/3/2026 23:25:0,2026-11-03 23:18:47,N_North Node_180,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,5,Jupiter,-6.121151180712701,-6.121167413382892,1.6232670191129728e-05,2456248.923276585,2456248.808050329,0.11522625619545579,11/17/2012 10:10:0,2012-11-17 07:23:35,D_North Node_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,5,Jupiter,-38.044664285568786,-38.04468132261752,1.7037048735346616e-05,2467908.9290729626,2467908.8906272,0.03844576282426715,10/20/2044 10:18:0,2044-10-20 09:22:30,D_North Node_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,5,Jupiter,-70.42195989459941,-70.42197647226925,1.6577669839534792e-05,2479735.019265868,2479734.6033568224,0.4159090453758836,3/7/2077 12:28:0,2077-03-07 02:28:50,D_North Node_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,5,Jupiter,51.15411668349131,51.15410188537504,1.4798116268366357e-05,2472696.8345339186,2472696.8291326063,0.005401312373578548,11/29/2057 8:2:0,2057-11-29 07:53:57,N_North Node_180,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,6,Saturn,-88.63627178223351,-88.63624950702959,2.22752039178431e-05,2486387.4574167416,2486386.81301451,0.6444022315554321,5/24/2095 22:59:0,2095-05-24 07:30:44,D_North Node_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,60.0,6,Saturn,91.36372821776649,91.36375049297044,2.227520394626481e-05,2487383.342743929,2487383.3508743783,0.008130449336022139,2/13/2098 20:14:0,2098-02-13 20:25:15,S_North Node_60,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,90.0,6,Saturn,59.44021511291041,59.44023658373578,2.1470825373626212e-05,2475723.2604606566,2475723.268297508,0.007836851291358471,3/13/2066 18:15:0,2066-03-13 18:26:20,S_North Node_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,120.0,6,Saturn,27.062919503879783,27.062941434083996,2.1930204212594617e-05,2463897.5475633605,2463897.555567885,0.008004524279385805,10/27/2033 1:8:0,2033-10-27 01:20:01,S_North Node_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,6,Saturn,-31.361003918029496,-31.360980208271656,2.370975784060647e-05,2465467.709378443,2465467.3397204634,0.36965797981247306,2/13/2038 5:2:0,2038-02-12 20:09:11,N_North Node_180,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,7,Uranus,78.4859656557648,78.48592175698866,4.389877614130455e-05,2482679.9594087983,2482679.943385745,0.01602305332198739,3/30/2085 11:2:0,2085-03-30 10:38:28,D_North Node_90,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,7,Uranus,46.108670046734176,46.10862660733693,4.343939724549273e-05,2470854.246511502,2470854.2306561223,0.01585537986829877,11/12/2052 17:55:0,2052-11-12 17:32:08,D_North Node_60,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,0.0,7,Uranus,-12.315253375175132,-12.315295035018892,4.165984375958942e-05,2458510.649426383,2458510.6646322263,0.01520584337413311,1/27/2019 3:35:0,2019-01-27 03:57:04,N_North Node_0,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,8,Neptune,86.73000077538532,86.72999109211946,9.683265858484447e-06,2485691.762228235,2485691.028693068,0.7335351672954857,6/28/2093 6:18:0,2093-06-27 12:41:19,D_North Node_120,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,8,Neptune,54.806487670529236,54.806477182884805,1.0487644431123044e-05,2474031.756431858,2474030.9461161974,0.8103156606666744,7/26/2061 6:9:0,2061-07-25 10:42:24,D_North Node_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,8,Neptune,22.42919206149861,22.429182033233076,1.002826553531122e-05,2462205.666238953,2462205.2333865743,0.43285237858071923,3/10/2029 3:59:0,2029-03-09 17:36:04,D_North Node_60,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,0.0,8,Neptune,-35.9947313604107,-35.994739609122746,8.248712049407914e-06,2467159.6588909943,2467159.661901774,0.003010779619216919,10/2/2042 3:49:0,2042-10-02 03:53:08,N_North Node_0,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-120.0,9,Pluto,31.122507089479626,31.122479713094975,2.7376384650779073e-05,2465380.4195391936,2465380.2870397237,0.13249946990981698,11/17/2037 22:4:0,2037-11-17 18:53:20,D_North Node_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-90.0,9,Pluto,-0.8010060153764584,-0.8010341961396534,2.818076319499596e-05,2454304.9491400565,2454304.959426035,0.01028597867116332,7/23/2007 10:47:0,2007-07-23 11:01:34,D_North Node_90,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,-60.0,9,Pluto,-33.178301624407084,-33.17832934579138,2.7721384299184137e-05,2466130.840338977,2466130.850485004,0.010146026965230703,12/8/2039 8:10:0,2039-12-08 08:24:41,D_North Node_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,0.0,9,Pluto,-91.60222504631639,-91.6022509881472,2.594183081328083e-05,2487470.3940863498,2487470.403555118,0.009468768257647753,5/11/2098 21:27:0,2098-05-11 21:41:07,N_North Node_0,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,180.0,9,Pluto,88.39777495368364,88.39774901185291,2.5941830728015702e-05,2486300.1675774925,2486299.7603337704,0.4072437221184373,2/26/2095 16:1:0,2095-02-26 06:14:52,N_North Node_180,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,10,North Node,60.0,24,Asc,59.07191319014939,59.073143636884,0.0012304467346098136,2475588.8302588486,2475589.279371907,0.4491130583919585,10/30/2065 7:56:0,2065-10-30 18:42:17,D_North Node_60,N_Asc_0
